policy,office_days,remote_days,replication,seed,flexibility,collaboration,functional_form,simulation_days,n_employees,initial_engagement,final_engagement,relative_improvement,k,gamma
P5,1,4,15,56,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6734498938211748,34.689978764234965,2.0,0.5
P5,1,4,16,57,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.671094189048232,34.21883780964641,2.0,0.5
P5,1,4,17,58,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6730977821160201,34.619556423204024,2.0,0.5
P5,1,4,18,59,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6731415165771889,34.62830331543778,2.0,0.5
P5,1,4,19,60,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6712113163700559,34.24226327401119,2.0,0.5
P5,1,4,20,61,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.669211727079333,33.84234541586659,2.0,0.5
P5,1,4,21,62,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6796346311357452,35.92692622714904,2.0,0.5
P5,1,4,22,63,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6706981726016205,34.139634520324094,2.0,0.5
P5,1,4,23,64,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6670250045272048,33.405000905440964,2.0,0.5
P5,1,4,24,65,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6751793463691039,35.035869273820786,2.0,0.5
P5,1,4,25,66,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6742644354820653,34.852887096413056,2.0,0.5
P5,1,4,26,67,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.675516765751238,35.1033531502476,2.0,0.5
P5,1,4,27,68,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6780088262033912,35.60176524067824,2.0,0.5
P5,1,4,28,69,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6771049945388721,35.42099890777442,2.0,0.5
P5,1,4,29,70,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6761632259091117,35.23264518182234,2.0,0.5
P5,1,4,30,71,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.5,0.6689126383127281,33.78252766254561,2.0,0.5
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.5,0.5957045212929356,19.14090425858712,2.0,0.5
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.5,0.5924308138221568,18.486162764431356,2.0,0.5
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.5,0.5968537374156803,19.370747483136054,2.0,0.5
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.5,0.5951141298285436,19.022825965708723,2.0,0.5
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.5,0.5981457970907732,19.62915941815464,2.0,0.5
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.5,0.5979499396386273,19.58998792772546,2.0,0.5
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.5,0.5942296090252669,18.84592180505338,2.0,0.5
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.5,0.5952260932654375,19.045218653087503,2.0,0.5
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.5,0.5905075235331467,18.101504706629346,2.0,0.5
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.5,0.5946437702764664,18.928754055293282,2.0,0.5
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.5,0.5978192883420581,19.56385766841162,2.0,0.5
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.5,0.598530880564615,19.706176112923004,2.0,0.5
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.5,0.5972414749159376,19.44829498318752,2.0,0.5
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.5,0.5959716665758584,19.194333315171686,2.0,0.5
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.5,0.5961706526001519,19.23413052003038,2.0,0.5
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.5,0.5958937993253143,19.178759865062855,2.0,0.5
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.5,0.5949037444349365,18.980748886987307,2.0,0.5
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.5,0.5975658266133947,19.51316532267895,2.0,0.5
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.5,0.5948107950445887,18.962159008917734,2.0,0.5
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.5,0.5936661588094244,18.733231761884884,2.0,0.5
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.5,0.6059921686920655,21.1984337384131,2.0,0.5
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.5,0.595752861778804,19.150572355760808,2.0,0.5
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.5,0.5886165189018957,17.72330378037914,2.0,0.5
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.5,0.5965704209800831,19.314084196016612,2.0,0.5
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.5,0.5996425936736045,19.928518734720903,2.0,0.5
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.5,0.5994922338239032,19.89844676478063,2.0,0.5
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.5,0.6004239148496318,20.08478296992635,2.0,0.5
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.5,0.6000482412452885,20.00964824905771,2.0,0.5
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.5,0.6018213304389458,20.36426608778916,2.0,0.5
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.5,0.5910560001869407,18.211200037388142,2.0,0.5
P1,5,0,1,42,0.2,1.0,nonlinear,365,100,0.5,0.6889736378220522,37.794727564410444,2.0,0.7
P1,5,0,2,43,0.2,1.0,nonlinear,365,100,0.5,0.6918996779964706,38.379935599294114,2.0,0.7
P1,5,0,3,44,0.2,1.0,nonlinear,365,100,0.5,0.690888280930465,38.17765618609299,2.0,0.7
P1,5,0,4,45,0.2,1.0,nonlinear,365,100,0.5,0.6929665591702927,38.59331183405854,2.0,0.7
P1,5,0,5,46,0.2,1.0,nonlinear,365,100,0.5,0.6922323961266099,38.44647922532198,2.0,0.7
P1,5,0,6,47,0.2,1.0,nonlinear,365,100,0.5,0.6934548646434143,38.69097292868287,2.0,0.7
P1,5,0,7,48,0.2,1.0,nonlinear,365,100,0.5,0.6911629271725501,38.23258543451003,2.0,0.7
P1,5,0,8,49,0.2,1.0,nonlinear,365,100,0.5,0.6946972263915329,38.93944527830657,2.0,0.7
P1,5,0,9,50,0.2,1.0,nonlinear,365,100,0.5,0.6909463489827055,38.18926979654109,2.0,0.7
P1,5,0,10,51,0.2,1.0,nonlinear,365,100,0.5,0.6933530506492804,38.67061012985609,2.0,0.7
P1,5,0,11,52,0.2,1.0,nonlinear,365,100,0.5,0.6949488422122617,38.989768442452345,2.0,0.7
P1,5,0,12,53,0.2,1.0,nonlinear,365,100,0.5,0.6924405455783834,38.488109115676686,2.0,0.7
P1,5,0,13,54,0.2,1.0,nonlinear,365,100,0.5,0.6929623844201651,38.59247688403302,2.0,0.7
P1,5,0,14,55,0.2,1.0,nonlinear,365,100,0.5,0.6935448230618201,38.708964612364014,2.0,0.7
P1,5,0,15,56,0.2,1.0,nonlinear,365,100,0.5,0.6954939621083184,39.098792421663674,2.0,0.7
P1,5,0,16,57,0.2,1.0,nonlinear,365,100,0.5,0.68873847746397,37.747695492793994,2.0,0.7
P1,5,0,17,58,0.2,1.0,nonlinear,365,100,0.5,0.6968066914920398,39.36133829840796,2.0,0.7
P1,5,0,18,59,0.2,1.0,nonlinear,365,100,0.5,0.6910330418505457,38.20660837010914,2.0,0.7
P1,5,0,19,60,0.2,1.0,nonlinear,365,100,0.5,0.6918074701368152,38.361494027363044,2.0,0.7
P1,5,0,20,61,0.2,1.0,nonlinear,365,100,0.5,0.6872843475508059,37.456869510161184,2.0,0.7
P1,5,0,21,62,0.2,1.0,nonlinear,365,100,0.5,0.6941539121316267,38.83078242632534,2.0,0.7
P1,5,0,22,63,0.2,1.0,nonlinear,365,100,0.5,0.6878730583423711,37.57461166847422,2.0,0.7
P1,5,0,23,64,0.2,1.0,nonlinear,365,100,0.5,0.6909930052953448,38.19860105906896,2.0,0.7
P1,5,0,24,65,0.2,1.0,nonlinear,365,100,0.5,0.6975078016414115,39.501560328282295,2.0,0.7
P1,5,0,25,66,0.2,1.0,nonlinear,365,100,0.5,0.6894618657644402,37.89237315288805,2.0,0.7
P1,5,0,26,67,0.2,1.0,nonlinear,365,100,0.5,0.6947360282762371,38.94720565524743,2.0,0.7
P1,5,0,27,68,0.2,1.0,nonlinear,365,100,0.5,0.6990262022047495,39.80524044094991,2.0,0.7
P1,5,0,28,69,0.2,1.0,nonlinear,365,100,0.5,0.6987806855075079,39.75613710150159,2.0,0.7
P1,5,0,29,70,0.2,1.0,nonlinear,365,100,0.5,0.6915003835989488,38.300076719789764,2.0,0.7
P1,5,0,30,71,0.2,1.0,nonlinear,365,100,0.5,0.692112359702659,38.42247194053181,2.0,0.7
P2,4,1,1,42,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6975042908126162,39.500858162523244,2.0,0.7
P2,4,1,2,43,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6992644066608602,39.85288133217204,2.0,0.7
P2,4,1,3,44,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6991043920738735,39.82087841477471,2.0,0.7
P2,4,1,4,45,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.700789453259172,40.15789065183439,2.0,0.7
P2,4,1,5,46,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7003362561445385,40.06725122890771,2.0,0.7
P2,4,1,6,47,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7016705344393469,40.33410688786938,2.0,0.7
P2,4,1,7,48,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6988796871696354,39.77593743392709,2.0,0.7
P2,4,1,8,49,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7016103918883745,40.3220783776749,2.0,0.7
P2,4,1,9,50,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6976527674367947,39.530553487358944,2.0,0.7
P2,4,1,10,51,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7015371297237949,40.307425944758975,2.0,0.7
P2,4,1,11,52,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7028217131439961,40.564342628799224,2.0,0.7
P2,4,1,12,53,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7009689858909374,40.193797178187474,2.0,0.7
P2,4,1,13,54,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7010410867876826,40.208217357536526,2.0,0.7
P2,4,1,14,55,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7013525633777522,40.27051267555044,2.0,0.7
P2,4,1,15,56,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7025676086767355,40.513521735347105,2.0,0.7
P2,4,1,16,57,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6973929046247253,39.47858092494505,2.0,0.7
P2,4,1,17,58,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.703298463895587,40.65969277911741,2.0,0.7
P2,4,1,18,59,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6996885002696066,39.93770005392132,2.0,0.7
P2,4,1,19,60,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6993565070948526,39.87130141897053,2.0,0.7
P2,4,1,20,61,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6958089509850893,39.161790197017865,2.0,0.7
P2,4,1,21,62,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7039614896070356,40.792297921407126,2.0,0.7
P2,4,1,22,63,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6966983269860798,39.33966539721596,2.0,0.7
P2,4,1,23,64,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6973891624603077,39.47783249206154,2.0,0.7
P2,4,1,24,65,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7047459314941699,40.94918629883397,2.0,0.7
P2,4,1,25,66,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6991636102613104,39.83272205226207,2.0,0.7
P2,4,1,26,67,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7028556227641392,40.57112455282783,2.0,0.7
P2,4,1,27,68,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7066688828766197,41.33377657532393,2.0,0.7
P2,4,1,28,69,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7059741387234706,41.194827744694116,2.0,0.7
P2,4,1,29,70,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.7010903598827639,40.218071976552785,2.0,0.7
P2,4,1,30,71,0.5050245465765446,0.8843101439943604,nonlinear,365,100,0.5,0.6987444894427235,39.7488978885447,2.0,0.7
P3,3,2,1,42,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6915303928426899,38.306078568537984,2.0,0.7
P3,3,2,2,43,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6922725535950337,38.45451071900674,2.0,0.7
P3,3,2,3,44,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6929608905790994,38.59217811581988,2.0,0.7
P3,3,2,4,45,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6941108047322996,38.82216094645992,2.0,0.7
P3,3,2,5,46,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.69415005584252,38.830011168504,2.0,0.7
P3,3,2,6,47,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6953642661652123,39.07285323304246,2.0,0.7
P3,3,2,7,48,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6922638150497192,38.452763009943844,2.0,0.7
P3,3,2,8,49,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6944659757994298,38.89319515988596,2.0,0.7
P3,3,2,9,50,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6903458266731284,38.06916533462568,2.0,0.7
P3,3,2,10,51,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6948762900810281,38.97525801620563,2.0,0.7
P3,3,2,11,52,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6962255254633978,39.24510509267955,2.0,0.7
P3,3,2,12,53,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6949422016858894,38.98844033717788,2.0,0.7
P3,3,2,13,54,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6946767706741528,38.93535413483056,2.0,0.7
P3,3,2,14,55,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6946965388932247,38.93930777864494,2.0,0.7
P3,3,2,15,56,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.695487863600235,39.09757272004699,2.0,0.7
P3,3,2,16,57,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6915184749825122,38.303694996502436,2.0,0.7
P3,3,2,17,58,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6957585164593277,39.151703291865545,2.0,0.7
P3,3,2,18,59,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6937356030869504,38.747120617390074,2.0,0.7
P3,3,2,19,60,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6926761132850138,38.535222657002755,2.0,0.7
P3,3,2,20,61,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6898155177013784,37.963103540275675,2.0,0.7
P3,3,2,21,62,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6989301570381803,39.78603140763606,2.0,0.7
P3,3,2,22,63,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6909525039441703,38.19050078883406,2.0,0.7
P3,3,2,23,64,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6897819928559283,37.956398571185666,2.0,0.7
P3,3,2,24,65,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6975564377584091,39.51128755168183,2.0,0.7
P3,3,2,25,66,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6939396033136364,38.787920662727274,2.0,0.7
P3,3,2,26,67,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.696537075661459,39.30741513229179,2.0,0.7
P3,3,2,27,68,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6998437472995079,39.96874945990159,2.0,0.7
P3,3,2,28,69,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6989885032608272,39.79770065216543,2.0,0.7
P3,3,2,29,70,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6958338850166003,39.16677700332005,2.0,0.7
P3,3,2,30,71,0.7094886146797341,0.7594945523315435,nonlinear,365,100,0.5,0.6913494194324503,38.269883886490064,2.0,0.7
P4,2,3,1,42,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6750907887637798,35.01815775275596,2.0,0.7
P4,2,3,2,43,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6748185690715804,34.96371381431609,2.0,0.7
P4,2,3,3,44,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6764132611388556,35.282652227771116,2.0,0.7
P4,2,3,4,45,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6769112914761852,35.382258295237044,2.0,0.7
P4,2,3,5,46,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6775991605578721,35.51983211157441,2.0,0.7
P4,2,3,6,47,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6785547000780999,35.71094001561998,2.0,0.7
P4,2,3,7,48,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6752301604583313,35.046032091666255,2.0,0.7
P4,2,3,8,49,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6770336144784067,35.40672289568134,2.0,0.7
P4,2,3,9,50,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6727577976331914,34.551559526638286,2.0,0.7
P4,2,3,10,51,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6775007146067356,35.50014292134711,2.0,0.7
P4,2,3,11,52,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.679144499210258,35.8288998420516,2.0,0.7
P4,2,3,12,53,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.678399665713463,35.6799331426926,2.0,0.7
P4,2,3,13,54,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6778401468203045,35.56802936406089,2.0,0.7
P4,2,3,14,55,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6775449887977859,35.50899775955718,2.0,0.7
P4,2,3,15,56,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.678067672391528,35.613534478305596,2.0,0.7
P4,2,3,16,57,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6751553471281301,35.031069425626015,2.0,0.7
P4,2,3,17,58,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6779193091621945,35.58386183243889,2.0,0.7
P4,2,3,18,59,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6772549301634633,35.450986032692654,2.0,0.7
P4,2,3,19,60,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6756379746190561,35.12759492381121,2.0,0.7
P4,2,3,20,61,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6733269988946775,34.6653997789355,2.0,0.7
P4,2,3,21,62,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6833122660050128,36.66245320100256,2.0,0.7
P4,2,3,22,63,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.674704363313288,34.9408726626576,2.0,0.7
P4,2,3,23,64,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6718733009261058,34.37466018522115,2.0,0.7
P4,2,3,24,65,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6798508914364046,35.97017828728093,2.0,0.7
P4,2,3,25,66,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6780453029461473,35.60906058922946,2.0,0.7
P4,2,3,26,67,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6797737750516789,35.95475501033578,2.0,0.7
P4,2,3,27,68,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6825169659452734,36.50339318905469,2.0,0.7
P4,2,3,28,69,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6816642769983132,36.33285539966265,2.0,0.7
P4,2,3,29,70,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6799631405823755,35.9926281164751,2.0,0.7
P4,2,3,30,71,0.8465449782232979,0.621242305386956,nonlinear,365,100,0.5,0.6736564038802353,34.73128077604706,2.0,0.7
P5,1,4,1,42,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6484411575935785,29.68823151871569,2.0,0.7
P5,1,4,2,43,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6470248856437503,29.404977128750055,2.0,0.7
P5,1,4,3,44,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6496807782781701,29.93615565563401,2.0,0.7
P5,1,4,4,45,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6493628737615204,29.87257475230407,2.0,0.7
P5,1,4,5,46,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.650892715381807,30.178543076361407,2.0,0.7
P5,1,4,6,47,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6514577321376382,30.29154642752765,2.0,0.7
P5,1,4,7,48,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6479455319406767,29.589106388135345,2.0,0.7
P5,1,4,8,49,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6493968492168052,29.879369843361037,2.0,0.7
P5,1,4,9,50,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6449486478494437,28.989729569888745,2.0,0.7
P5,1,4,10,51,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6496147084970442,29.922941699408835,2.0,0.7
P5,1,4,11,52,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6517607780815534,30.352155616310682,2.0,0.7
P5,1,4,12,53,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6515893339096069,30.31786678192139,2.0,0.7
P5,1,4,13,54,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6507325999372462,30.14651998744924,2.0,0.7
P5,1,4,14,55,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6500707575576773,30.01415151153546,2.0,0.7
P5,1,4,15,56,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6504089032432269,30.081780648645374,2.0,0.7
P5,1,4,16,57,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6485669232922776,29.71338465845552,2.0,0.7
P5,1,4,17,58,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6498196836448019,29.963936728960384,2.0,0.7
P5,1,4,18,59,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6505122921514653,30.102458430293066,2.0,0.7
P5,1,4,19,60,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6483953482729234,29.679069654584687,2.0,0.7
P5,1,4,20,61,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6465904348364107,29.31808696728213,2.0,0.7
P5,1,4,21,62,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6574991775278501,31.49983550557003,2.0,0.7
P5,1,4,22,63,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6482371495620946,29.64742991241891,2.0,0.7
P5,1,4,23,64,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6436867566338178,28.73735132676356,2.0,0.7
P5,1,4,24,65,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6517353632696384,30.347072653927686,2.0,0.7
P5,1,4,25,66,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6518515598760226,30.370311975204523,2.0,0.7
P5,1,4,26,67,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6527766114889366,30.555322297787324,2.0,0.7
P5,1,4,27,68,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6548448139221092,30.968962784421848,2.0,0.7
P5,1,4,28,69,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6541163654906457,30.823273098129135,2.0,0.7
P5,1,4,29,70,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.653843684184319,30.76873683686381,2.0,0.7
P5,1,4,30,71,0.9384166061432972,0.459305055470842,nonlinear,365,100,0.5,0.6457172945643269,29.143458912865384,2.0,0.7
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.5,0.5957045212929356,19.14090425858712,2.0,0.7
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.5,0.5924308138221568,18.486162764431356,2.0,0.7
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.5,0.5968537374156803,19.370747483136054,2.0,0.7
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.5,0.5951141298285436,19.022825965708723,2.0,0.7
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.5,0.5981457970907732,19.62915941815464,2.0,0.7
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.5,0.5979499396386273,19.58998792772546,2.0,0.7
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.5,0.5942296090252669,18.84592180505338,2.0,0.7
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.5,0.5952260932654375,19.045218653087503,2.0,0.7
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.5,0.5905075235331467,18.101504706629346,2.0,0.7
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.5,0.5946437702764664,18.928754055293282,2.0,0.7
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.5,0.5978192883420581,19.56385766841162,2.0,0.7
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.5,0.598530880564615,19.706176112923004,2.0,0.7
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.5,0.5972414749159376,19.44829498318752,2.0,0.7
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.5,0.5959716665758584,19.194333315171686,2.0,0.7
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.5,0.5961706526001519,19.23413052003038,2.0,0.7
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.5,0.5958937993253143,19.178759865062855,2.0,0.7
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.5,0.5949037444349365,18.980748886987307,2.0,0.7
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.5,0.5975658266133947,19.51316532267895,2.0,0.7
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.5,0.5948107950445887,18.962159008917734,2.0,0.7
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.5,0.5936661588094244,18.733231761884884,2.0,0.7
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.5,0.6059921686920655,21.1984337384131,2.0,0.7
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.5,0.595752861778804,19.150572355760808,2.0,0.7
